Timestamp,Location,Crime Type,Crime Count,Population Density,Police Presence
2020-06-10,Mumbai,Theft,36,9655,Medium
2020-06-10,Chennai,Burglary,33,8749,Low
2020-06-10,Mumbai,Theft,38,19638,High
2020-06-10,Delhi,Burglary,13,4086,Medium
2020-06-10,Chennai,Assault,26,12496,Medium
2020-06-10,Bengaluru,Theft,45,26316,High
2020-06-11,Bengaluru,Vandalism,15,15931,Medium
2020-06-11,Kolkata,Vandalism,5,16183,High
2020-06-12,Chennai,Fraud,21,29987,High
2020-06-12,Kolkata,Theft,19,5604,High
2020-06-12,Chennai,Vandalism,49,11440,High
2020-06-12,Delhi,Fraud,39,10228,Medium
2020-06-13,Delhi,Fraud,28,20477,Medium
2020-06-13,Chennai,Assault,25,24451,Low
2020-06-13,Chennai,Theft,24,4613,Low
2020-06-13,Bengaluru,Theft,48,7261,High
2020-06-14,Kolkata,Vandalism,35,11677,High
2020-06-14,Delhi,Vandalism,7,25314,Medium
2020-06-14,Mumbai,Fraud,48,3734,Low
2020-06-14,Mumbai,Theft,28,11306,Low
2020-06-14,Chennai,Assault,2,19818,High
2020-06-15,Chennai,Burglary,1,24167,High
2020-06-15,Mumbai,Burglary,35,5290,Medium
2020-06-15,Kolkata,Burglary,37,7590,Low
2020-06-16,Kolkata,Theft,23,1530,Low
2020-06-17,Mumbai,Vandalism,29,27479,Medium
2020-06-18,Delhi,Vandalism,19,16329,Low
2020-06-18,Chennai,Fraud,40,16778,High
2020-06-18,Kolkata,Theft,44,26711,Medium
2020-06-18,Chennai,Vandalism,24,21550,Medium
2020-06-18,Mumbai,Fraud,13,19639,Low
2020-06-18,Chennai,Vandalism,9,7717,Medium
2020-06-19,Kolkata,Burglary,25,19354,Low
2020-06-19,Kolkata,Theft,13,24071,High
2020-06-19,Bengaluru,Theft,10,15816,High
2020-06-20,Kolkata,Burglary,9,28546,Low
2020-06-20,Chennai,Fraud,16,12116,Medium
2020-06-21,Bengaluru,Vandalism,3,8590,High
2020-06-21,Kolkata,Fraud,34,29430,Low
2020-06-21,Delhi,Vandalism,22,1975,High
2020-06-21,Kolkata,Theft,28,3632,High
2020-06-21,Kolkata,Vandalism,21,1123,High
2020-06-22,Kolkata,Fraud,14,12701,High
2020-06-22,Bengaluru,Fraud,25,13863,High
2020-06-23,Mumbai,Assault,37,10485,Low
2020-06-23,Chennai,Assault,23,15450,High
2020-06-23,Delhi,Vandalism,38,16362,High
2020-06-23,Chennai,Vandalism,48,9027,High
2020-06-24,Kolkata,Fraud,45,22007,High
2020-06-25,Mumbai,Assault,18,2772,High
2020-06-25,Chennai,Vandalism,23,23773,High
2020-06-25,Mumbai,Theft,48,13086,Medium
2020-06-25,Chennai,Vandalism,31,15318,High
2020-06-25,Kolkata,Theft,44,13433,Medium
2020-06-27,Bengaluru,Theft,28,16051,Low
2020-06-27,Kolkata,Fraud,28,29748,Low
2020-06-29,Kolkata,Burglary,10,26143,High
2020-06-29,Mumbai,Theft,27,11232,Low
2020-06-30,Bengaluru,Theft,1,17127,High
2020-07-01,Mumbai,Theft,12,14845,High
2020-07-01,Delhi,Fraud,30,9643,Medium
2020-07-01,Kolkata,Burglary,33,14385,Medium
2020-07-01,Mumbai,Theft,8,24566,High
2020-07-01,Kolkata,Burglary,1,25575,Medium
2020-07-01,Mumbai,Vandalism,49,11150,Low
2020-07-01,Kolkata,Fraud,4,23327,Low
2020-07-02,Mumbai,Burglary,24,4996,Low
2020-07-02,Bengaluru,Assault,36,24224,Medium
2020-07-03,Chennai,Assault,23,13271,High
2020-07-04,Mumbai,Fraud,19,18763,High
2020-07-05,Delhi,Burglary,3,23110,High
2020-07-05,Mumbai,Vandalism,49,28503,Low
2020-07-05,Mumbai,Fraud,43,28416,Low
2020-07-05,Bengaluru,Fraud,10,18332,Medium
2020-07-06,Chennai,Vandalism,38,2037,High
2020-07-06,Mumbai,Burglary,28,1154,High
2020-07-06,Delhi,Burglary,15,18881,Medium
2020-07-06,Mumbai,Assault,35,20987,Low
2020-07-06,Mumbai,Theft,44,27056,Medium
2020-07-06,Mumbai,Burglary,35,27618,Medium
2020-07-07,Chennai,Burglary,19,4351,Low
2020-07-07,Mumbai,Theft,19,6163,Low
2020-07-08,Chennai,Theft,25,4670,Low
2020-07-08,Mumbai,Burglary,3,15142,High
2020-07-08,Kolkata,Theft,36,6924,Low
2020-07-08,Mumbai,Assault,20,3534,Medium
2020-07-08,Chennai,Theft,24,13282,Low
2020-07-08,Delhi,Fraud,35,27446,High
2020-07-09,Mumbai,Theft,9,13679,Low
2020-07-09,Delhi,Theft,38,13741,High
2020-07-09,Mumbai,Theft,23,8719,Medium
2020-07-10,Chennai,Fraud,43,27847,Low
2020-07-10,Delhi,Assault,6,2926,Low
2020-07-10,Delhi,Theft,14,2495,High
2020-07-10,Kolkata,Theft,8,25457,Low
2020-07-11,Bengaluru,Theft,32,27207,Medium
2020-07-11,Delhi,Fraud,37,13017,High
2020-07-11,Mumbai,Fraud,37,27278,Low
2020-07-12,Delhi,Vandalism,19,9120,High
2020-07-12,Mumbai,Fraud,44,12721,Low
2020-07-12,Kolkata,Vandalism,7,20122,High
2020-07-12,Bengaluru,Assault,41,14898,High
2020-07-12,Delhi,Vandalism,9,4181,Medium
2020-07-12,Bengaluru,Vandalism,41,7466,Low
2020-07-12,Bengaluru,Assault,48,1393,Medium
2020-07-13,Mumbai,Burglary,42,26681,Medium
2020-07-13,Bengaluru,Assault,3,23582,Low
2020-07-13,Delhi,Assault,35,17521,Medium
2020-07-13,Delhi,Fraud,10,29831,Medium
2020-07-14,Kolkata,Assault,25,9412,High
2020-07-14,Bengaluru,Vandalism,17,20435,Medium
2020-07-14,Delhi,Burglary,20,25881,Medium
2020-07-14,Kolkata,Assault,6,25805,Low
2020-07-15,Kolkata,Theft,47,24538,Medium
2020-07-16,Mumbai,Theft,21,19062,Medium
2020-07-16,Chennai,Assault,25,29783,Medium
2020-07-16,Bengaluru,Theft,30,22524,Low
2020-07-16,Delhi,Theft,38,1929,High
2020-07-16,Delhi,Fraud,14,15770,Medium
2020-07-16,Delhi,Fraud,1,7959,Medium
2020-07-17,Chennai,Vandalism,17,23251,Medium
2020-07-17,Chennai,Burglary,14,10615,Low
2020-07-17,Delhi,Assault,5,28946,High
2020-07-18,Chennai,Burglary,46,6149,Medium
2020-07-19,Delhi,Vandalism,17,1992,Medium
2020-07-19,Mumbai,Burglary,4,16753,Low
2020-07-19,Mumbai,Assault,11,23101,Low
2020-07-19,Delhi,Burglary,29,23729,High
2020-07-19,Chennai,Vandalism,28,13926,Low
2020-07-20,Chennai,Burglary,49,8716,High
2020-07-20,Mumbai,Vandalism,32,2674,High
2020-07-20,Chennai,Burglary,27,9945,High
2020-07-20,Chennai,Burglary,18,16756,Low
2020-07-20,Chennai,Theft,30,3238,Low
2020-07-21,Chennai,Burglary,48,29424,Medium
2020-07-21,Delhi,Fraud,21,13120,Low
2020-07-21,Delhi,Vandalism,13,24128,Low
2020-07-21,Mumbai,Assault,39,19813,High
2020-07-22,Chennai,Burglary,22,8663,High
2020-07-23,Chennai,Vandalism,46,7952,Low
2020-07-23,Mumbai,Burglary,30,9749,Low
2020-07-23,Bengaluru,Fraud,39,13686,High
2020-07-24,Chennai,Burglary,41,11227,Medium
2020-07-24,Chennai,Burglary,30,22288,High
2020-07-24,Mumbai,Assault,36,26775,Medium
2020-07-24,Bengaluru,Vandalism,29,13111,Low
2020-07-24,Kolkata,Assault,4,23549,Low
2020-07-25,Kolkata,Assault,46,25707,High
2020-07-25,Chennai,Fraud,10,28235,High
2020-07-25,Bengaluru,Vandalism,10,28888,Medium
2020-07-26,Bengaluru,Vandalism,11,8077,Low
2020-07-26,Delhi,Fraud,32,17938,High
2020-07-26,Mumbai,Burglary,45,23409,High
2020-07-26,Delhi,Burglary,45,1812,Low
2020-07-26,Kolkata,Vandalism,4,17623,Medium
2020-07-27,Mumbai,Fraud,7,24631,High
2020-07-27,Kolkata,Burglary,4,8159,High
2020-07-28,Delhi,Theft,42,25589,Medium
2020-07-28,Kolkata,Burglary,47,1335,Medium
2020-07-28,Chennai,Vandalism,44,23941,High
2020-07-28,Chennai,Theft,16,5692,Medium
2020-07-28,Kolkata,Theft,22,8854,Low
2020-07-29,Delhi,Theft,23,29180,Medium
2020-07-29,Chennai,Vandalism,7,3766,High
2020-07-29,Delhi,Fraud,38,7356,High
2020-07-30,Mumbai,Theft,48,8445,High
2020-07-30,Delhi,Burglary,36,3661,Low
2020-07-30,Delhi,Fraud,18,5909,Low
2020-07-31,Mumbai,Burglary,29,22773,Medium
2020-07-31,Kolkata,Fraud,38,28279,Low
2020-07-31,Kolkata,Assault,41,20355,High
2020-07-31,Delhi,Vandalism,25,1364,Medium
2020-08-01,Kolkata,Vandalism,32,17706,Medium
2020-08-01,Kolkata,Fraud,35,24756,Medium
2020-08-01,Chennai,Fraud,45,2746,Low
2020-08-01,Kolkata,Burglary,29,1170,Low
2020-08-02,Bengaluru,Assault,22,15153,Low
2020-08-02,Bengaluru,Assault,32,25144,Low
2020-08-02,Delhi,Burglary,33,6719,Medium
2020-08-03,Delhi,Assault,20,9973,High
2020-08-03,Delhi,Vandalism,16,15963,Medium
2020-08-03,Chennai,Fraud,34,20725,Medium
2020-08-03,Chennai,Theft,4,16120,Medium
2020-08-03,Delhi,Fraud,18,14378,High
2020-08-04,Bengaluru,Burglary,5,2768,Low
2020-08-04,Mumbai,Burglary,38,9298,High
2020-08-04,Kolkata,Assault,25,16058,Medium
2020-08-04,Kolkata,Burglary,47,18229,Medium
2020-08-04,Bengaluru,Theft,39,1665,Low
2020-08-05,Mumbai,Theft,25,25218,Low
2020-08-05,Delhi,Burglary,14,23357,High
2020-08-05,Mumbai,Burglary,43,20750,Medium
2020-08-05,Delhi,Burglary,10,8190,High
2020-08-05,Mumbai,Assault,14,18545,Medium
2020-08-06,Mumbai,Assault,28,29943,High
2020-08-06,Bengaluru,Vandalism,9,27207,High
2020-08-07,Mumbai,Assault,16,27878,Low
2020-08-07,Bengaluru,Fraud,44,14582,Low
2020-08-07,Kolkata,Burglary,16,25821,High
2020-08-08,Mumbai,Theft,12,3871,Low
2020-08-08,Mumbai,Theft,4,16977,High
2020-08-09,Chennai,Burglary,34,17813,Low
2020-08-10,Kolkata,Fraud,42,29093,Medium
2020-08-10,Bengaluru,Burglary,26,3573,High
2020-08-11,Bengaluru,Burglary,5,15081,Medium
2020-08-11,Kolkata,Assault,2,10680,Low
2020-08-12,Delhi,Theft,44,29640,Medium
2020-08-12,Delhi,Burglary,31,22323,Medium
2020-08-12,Delhi,Vandalism,5,12724,Low
2020-08-13,Kolkata,Vandalism,4,13202,High
2020-08-13,Bengaluru,Burglary,5,14696,Medium
2020-08-13,Delhi,Burglary,27,4514,Low
2020-08-14,Bengaluru,Burglary,45,23282,High
2020-08-14,Chennai,Theft,26,20768,Medium
2020-08-14,Chennai,Theft,35,5122,Medium
2020-08-14,Delhi,Fraud,31,1166,High
2020-08-14,Delhi,Theft,19,25227,High
2020-08-14,Bengaluru,Burglary,3,20494,Medium
2020-08-15,Chennai,Theft,10,7074,High
2020-08-15,Bengaluru,Fraud,27,21381,Low
2020-08-16,Mumbai,Assault,44,22218,Medium
2020-08-17,Mumbai,Burglary,49,8153,Low
2020-08-17,Delhi,Theft,12,14444,High
2020-08-17,Mumbai,Fraud,38,12116,High
2020-08-17,Mumbai,Burglary,16,20436,Low
2020-08-18,Chennai,Assault,15,2780,Low
2020-08-18,Chennai,Vandalism,30,18986,Medium
2020-08-18,Chennai,Burglary,23,20270,High
2020-08-18,Delhi,Vandalism,32,23885,Low
2020-08-19,Delhi,Theft,9,4182,Low
2020-08-19,Chennai,Assault,17,9863,Medium
2020-08-19,Chennai,Fraud,22,10916,High
2020-08-20,Chennai,Vandalism,7,4689,Low
2020-08-20,Delhi,Theft,21,19327,Medium
2020-08-20,Delhi,Burglary,47,23851,High
2020-08-20,Bengaluru,Burglary,33,3355,Medium
2020-08-21,Chennai,Assault,17,6290,High
2020-08-22,Kolkata,Theft,31,17945,Medium
2020-08-22,Bengaluru,Vandalism,39,24193,High
2020-08-22,Mumbai,Vandalism,30,23943,Medium
2020-08-22,Kolkata,Vandalism,11,16843,High
2020-08-22,Bengaluru,Vandalism,36,14783,Low
2020-08-22,Chennai,Vandalism,30,12554,Medium
2020-08-23,Chennai,Fraud,1,6350,High
2020-08-23,Chennai,Theft,11,15491,Low
2020-08-23,Kolkata,Vandalism,18,23933,High
2020-08-24,Delhi,Assault,29,5872,Medium
2020-08-24,Bengaluru,Theft,32,1974,Medium
2020-08-25,Delhi,Burglary,2,26597,Low
2020-08-25,Delhi,Theft,13,22891,High
2020-08-25,Kolkata,Theft,37,2287,High
2020-08-26,Chennai,Assault,10,17913,High
2020-08-26,Kolkata,Vandalism,41,1224,Low
2020-08-26,Delhi,Theft,47,28097,Low
2020-08-29,Chennai,Fraud,37,6320,Low
2020-08-29,Kolkata,Fraud,48,16492,Low
2020-08-29,Chennai,Theft,40,2522,Medium
2020-08-29,Chennai,Assault,49,1606,Medium
2020-08-29,Kolkata,Assault,15,22717,Low
2020-08-29,Delhi,Burglary,48,3420,Low
2020-08-29,Kolkata,Theft,11,24710,Medium
2020-08-30,Kolkata,Fraud,12,22831,Medium
2020-08-30,Chennai,Vandalism,41,15312,High
2020-08-31,Mumbai,Assault,21,26305,Low
2020-08-31,Mumbai,Burglary,23,17455,Low
2020-09-01,Kolkata,Fraud,35,1970,Low
2020-09-01,Bengaluru,Burglary,12,9577,High
2020-09-01,Kolkata,Vandalism,8,22313,Low
2020-09-01,Kolkata,Burglary,8,13777,Medium
2020-09-01,Bengaluru,Assault,38,28366,High
2020-09-02,Kolkata,Theft,43,25776,High
2020-09-02,Delhi,Theft,3,23290,High
2020-09-02,Delhi,Theft,35,8426,High
2020-09-03,Delhi,Theft,9,10808,Medium
2020-09-03,Chennai,Burglary,35,15391,High
2020-09-03,Chennai,Vandalism,46,16723,Medium
2020-09-03,Bengaluru,Vandalism,28,12608,Medium
2020-09-04,Chennai,Assault,1,8224,Medium
2020-09-04,Bengaluru,Vandalism,10,17564,Medium
2020-09-05,Mumbai,Fraud,30,14936,High
2020-09-05,Bengaluru,Burglary,9,23293,Low
2020-09-06,Kolkata,Burglary,40,25789,Low
2020-09-06,Bengaluru,Theft,18,22983,Low
2020-09-06,Mumbai,Fraud,38,25112,Medium
2020-09-06,Delhi,Theft,43,20720,High
2020-09-07,Delhi,Vandalism,27,22629,Low
2020-09-07,Delhi,Burglary,17,27953,High
2020-09-07,Delhi,Assault,30,14704,High
2020-09-09,Chennai,Theft,29,17245,Low
2020-09-09,Mumbai,Fraud,13,22184,High
2020-09-09,Bengaluru,Assault,46,25926,High
2020-09-09,Chennai,Theft,34,2525,Medium
2020-09-10,Delhi,Theft,13,17760,Low
2020-09-10,Bengaluru,Theft,20,28261,High
2020-09-10,Chennai,Assault,38,29518,Medium
2020-09-10,Chennai,Fraud,5,27783,High
2020-09-10,Chennai,Assault,7,22129,Low
2020-09-10,Mumbai,Theft,18,27080,Low
2020-09-12,Kolkata,Theft,23,18423,High
2020-09-12,Chennai,Fraud,15,26973,High
2020-09-12,Kolkata,Burglary,48,9890,Medium
2020-09-13,Chennai,Burglary,48,28514,High
2020-09-14,Kolkata,Assault,20,9998,Medium
2020-09-14,Bengaluru,Theft,40,10133,Low
2020-09-14,Kolkata,Burglary,42,3083,Low
2020-09-15,Mumbai,Fraud,47,10630,High
2020-09-15,Chennai,Burglary,28,1201,Low
2020-09-15,Mumbai,Fraud,43,17263,Low
2020-09-16,Bengaluru,Assault,1,18734,Medium
2020-09-16,Delhi,Assault,40,10755,Medium
2020-09-17,Delhi,Theft,25,28586,Medium
2020-09-17,Delhi,Vandalism,21,26192,High
2020-09-17,Bengaluru,Assault,33,21642,Low
2020-09-17,Bengaluru,Burglary,36,13853,High
2020-09-17,Chennai,Theft,45,16628,High
2020-09-18,Bengaluru,Fraud,41,1529,High
2020-09-18,Mumbai,Vandalism,7,23661,Low
2020-09-18,Delhi,Theft,43,29571,High
2020-09-18,Mumbai,Fraud,18,2674,Low
2020-09-18,Delhi,Fraud,8,25313,High
2020-09-19,Chennai,Assault,21,8197,High
2020-09-19,Kolkata,Vandalism,2,29793,Low
2020-09-19,Delhi,Assault,38,8343,Low
2020-09-20,Chennai,Vandalism,48,16963,Low
2020-09-20,Mumbai,Fraud,3,29103,Low
2020-09-21,Bengaluru,Burglary,23,23696,Medium
2020-09-21,Delhi,Fraud,11,3025,High
2020-09-21,Bengaluru,Burglary,6,12955,Medium
2020-09-22,Mumbai,Vandalism,42,1954,Low
2020-09-22,Mumbai,Assault,27,29281,Low
2020-09-22,Delhi,Vandalism,24,7918,Low
2020-09-23,Bengaluru,Theft,33,10967,Medium
2020-09-23,Bengaluru,Vandalism,14,18830,Medium
2020-09-23,Bengaluru,Fraud,11,4657,High
2020-09-24,Bengaluru,Burglary,46,15533,Medium
2020-09-24,Kolkata,Fraud,38,10863,High
2020-09-24,Delhi,Burglary,1,19070,Medium
2020-09-24,Kolkata,Fraud,24,10757,Medium
2020-09-24,Mumbai,Theft,17,29394,Medium
2020-09-25,Kolkata,Assault,39,15047,High
2020-09-25,Delhi,Fraud,27,26979,High
2020-09-26,Kolkata,Theft,49,25038,Low
2020-09-26,Chennai,Theft,33,5661,High
2020-09-26,Chennai,Vandalism,26,17472,Medium
2020-09-26,Mumbai,Fraud,7,13437,Low
2020-09-26,Bengaluru,Fraud,5,9774,High
2020-09-27,Mumbai,Burglary,19,28431,High
2020-09-28,Delhi,Fraud,40,24179,High
2020-09-28,Delhi,Burglary,12,4722,High
2020-09-28,Delhi,Theft,36,12971,High
2020-09-28,Bengaluru,Theft,20,4223,High
2020-09-29,Bengaluru,Vandalism,14,10017,High
2020-09-29,Bengaluru,Fraud,41,7880,Low
2020-09-29,Chennai,Theft,19,6385,High
2020-09-29,Chennai,Theft,2,24098,High
2020-09-30,Bengaluru,Assault,46,14550,Low
2020-09-30,Mumbai,Burglary,17,10991,High
2020-09-30,Mumbai,Theft,42,24052,Medium
2020-09-30,Bengaluru,Vandalism,16,16216,Medium
2020-10-01,Mumbai,Assault,3,14100,Medium
2020-10-01,Bengaluru,Theft,15,4140,Medium
2020-10-02,Chennai,Fraud,23,13122,Medium
2020-10-02,Kolkata,Theft,28,17805,High
2020-10-02,Mumbai,Fraud,24,27667,Medium
2020-10-03,Kolkata,Theft,1,1972,Low
2020-10-03,Chennai,Vandalism,15,17990,High
2020-10-03,Delhi,Theft,13,4527,High
2020-10-03,Delhi,Assault,48,12456,Medium
2020-10-03,Delhi,Burglary,47,13719,Low
2020-10-03,Delhi,Vandalism,31,19535,Low
2020-10-03,Mumbai,Fraud,40,24189,High
2020-10-03,Mumbai,Burglary,40,16835,Low
2020-10-03,Delhi,Fraud,28,22113,High
2020-10-04,Mumbai,Fraud,45,27944,Low
2020-10-04,Mumbai,Burglary,37,5245,Medium
2020-10-04,Bengaluru,Fraud,17,11505,High
2020-10-05,Chennai,Burglary,22,14712,High
2020-10-05,Kolkata,Assault,34,12454,Low
2020-10-05,Chennai,Theft,20,8583,Low
2020-10-06,Kolkata,Burglary,43,26848,Medium
2020-10-06,Delhi,Fraud,48,13822,High
2020-10-07,Chennai,Assault,10,4457,Medium
2020-10-07,Delhi,Vandalism,22,21030,Low
2020-10-08,Delhi,Assault,35,12101,Medium
2020-10-08,Chennai,Assault,17,16065,Low
2020-10-09,Mumbai,Theft,19,1227,Low
2020-10-09,Chennai,Assault,9,27752,Medium
2020-10-09,Mumbai,Assault,21,13003,High
2020-10-09,Mumbai,Assault,35,23143,Medium
2020-10-09,Kolkata,Assault,15,27349,High
2020-10-10,Bengaluru,Assault,8,12611,High
2020-10-10,Bengaluru,Assault,43,28551,Medium
2020-10-10,Mumbai,Fraud,43,5691,Low
2020-10-11,Bengaluru,Vandalism,29,21286,High
2020-10-11,Mumbai,Theft,9,9074,High
2020-10-11,Bengaluru,Vandalism,13,3380,Medium
2020-10-11,Bengaluru,Theft,22,27375,Low
2020-10-12,Chennai,Fraud,19,10223,Low
2020-10-12,Chennai,Burglary,1,9917,High
2020-10-12,Kolkata,Assault,15,1906,Low
2020-10-13,Delhi,Theft,35,19361,Low
2020-10-13,Chennai,Burglary,16,25162,Low
2020-10-13,Chennai,Burglary,19,23450,Medium
2020-10-13,Bengaluru,Assault,27,28924,Medium
2020-10-14,Mumbai,Assault,47,26360,Medium
2020-10-14,Kolkata,Burglary,15,14603,Medium
2020-10-14,Mumbai,Theft,45,5334,Medium
2020-10-15,Kolkata,Assault,15,27358,High
2020-10-15,Delhi,Assault,34,23998,Medium
2020-10-15,Chennai,Assault,25,22965,Medium
2020-10-15,Delhi,Theft,38,27854,Medium
2020-10-15,Chennai,Vandalism,36,14031,High
2020-10-15,Bengaluru,Theft,13,29505,High
2020-10-16,Chennai,Vandalism,49,29490,Low
2020-10-17,Chennai,Assault,16,5476,High
2020-10-17,Mumbai,Fraud,46,29293,Medium
2020-10-18,Bengaluru,Vandalism,6,18480,Low
2020-10-19,Kolkata,Burglary,3,2058,High
2020-10-19,Bengaluru,Theft,3,6272,Low
2020-10-20,Delhi,Fraud,34,3068,Medium
2020-10-20,Bengaluru,Fraud,23,7307,Medium
2020-10-21,Chennai,Theft,10,24430,Low
2020-10-21,Chennai,Vandalism,40,6217,High
2020-10-21,Mumbai,Vandalism,37,26646,Low
2020-10-21,Bengaluru,Fraud,18,25719,High
2020-10-21,Delhi,Theft,31,21368,High
2020-10-22,Delhi,Theft,35,22200,Medium
2020-10-22,Delhi,Assault,17,19543,High
2020-10-22,Delhi,Theft,4,15678,Low
2020-10-22,Delhi,Theft,22,25586,Medium
2020-10-22,Kolkata,Vandalism,19,25355,Medium
2020-10-22,Chennai,Vandalism,43,19069,Medium
2020-10-24,Chennai,Fraud,41,23219,Low
2020-10-25,Kolkata,Vandalism,20,24617,High
2020-10-25,Bengaluru,Vandalism,43,27817,High
2020-10-26,Mumbai,Assault,20,28863,Low
2020-10-26,Kolkata,Fraud,23,12344,Low
2020-10-27,Chennai,Theft,40,18773,High
2020-10-27,Bengaluru,Theft,21,17411,Medium
2020-10-28,Mumbai,Assault,47,4821,Low
2020-10-28,Chennai,Assault,45,23357,Medium
2020-10-28,Kolkata,Vandalism,1,11806,Low
2020-10-28,Chennai,Burglary,34,21734,Medium
2020-10-28,Delhi,Assault,26,16139,Medium
2020-10-28,Chennai,Burglary,39,9896,Medium
2020-10-29,Delhi,Burglary,35,18332,Low
2020-10-29,Delhi,Theft,27,23953,Medium
2020-10-29,Chennai,Vandalism,19,25361,Low
2020-10-29,Delhi,Fraud,15,15636,Low
2020-10-30,Mumbai,Vandalism,1,23735,Medium
2020-10-31,Delhi,Theft,4,25603,High
2020-10-31,Mumbai,Vandalism,15,28768,High
2020-10-31,Chennai,Burglary,18,26703,Low
2020-10-31,Chennai,Assault,21,9834,Low
2020-10-31,Chennai,Assault,8,16104,Medium
2020-10-31,Chennai,Burglary,29,14530,Medium
2020-11-01,Chennai,Assault,48,13698,High
2020-11-01,Kolkata,Fraud,17,13953,High
2020-11-02,Kolkata,Assault,31,21390,Medium
2020-11-02,Chennai,Theft,11,15433,Medium
2020-11-02,Mumbai,Fraud,20,5951,Medium
2020-11-02,Bengaluru,Burglary,23,28268,Low
2020-11-03,Mumbai,Vandalism,21,20861,Medium
2020-11-03,Kolkata,Burglary,9,3853,Medium
2020-11-04,Kolkata,Assault,38,22933,High
2020-11-05,Mumbai,Burglary,29,11165,Medium
2020-11-06,Mumbai,Theft,23,10608,High
2020-11-06,Bengaluru,Fraud,39,14865,High
2020-11-06,Mumbai,Assault,17,7173,Medium
2020-11-06,Chennai,Vandalism,20,6690,High
2020-11-06,Delhi,Assault,41,6418,High
2020-11-07,Delhi,Assault,3,17285,Low
2020-11-07,Chennai,Vandalism,30,19721,Medium
2020-11-07,Bengaluru,Fraud,13,22857,High
2020-11-08,Chennai,Assault,21,16807,High
2020-11-08,Bengaluru,Vandalism,16,13987,Low
2020-11-08,Chennai,Assault,17,5973,Medium
2020-11-08,Bengaluru,Burglary,29,14570,Medium
2020-11-08,Kolkata,Burglary,45,16105,Low
2020-11-09,Kolkata,Theft,17,29994,Medium
2020-11-09,Kolkata,Vandalism,28,24864,High
2020-11-09,Kolkata,Theft,46,28846,Medium
2020-11-09,Kolkata,Burglary,1,16668,High
2020-11-09,Bengaluru,Vandalism,15,18760,High
2020-11-10,Delhi,Vandalism,7,15230,Medium
2020-11-10,Mumbai,Theft,36,4111,Low
2020-11-11,Chennai,Burglary,27,27346,Medium
2020-11-12,Delhi,Theft,29,20622,Medium
2020-11-12,Chennai,Assault,21,18696,Low
2020-11-13,Chennai,Burglary,17,14386,Medium
2020-11-13,Bengaluru,Vandalism,26,21809,Low
2020-11-13,Kolkata,Burglary,15,13193,High
2020-11-13,Mumbai,Fraud,9,14228,High
2020-11-13,Bengaluru,Fraud,20,9301,High
2020-11-13,Delhi,Theft,38,22515,Low
2020-11-14,Mumbai,Burglary,49,13897,Low
2020-11-15,Mumbai,Vandalism,45,1695,Low
2020-11-15,Mumbai,Theft,48,12892,Medium
2020-11-15,Mumbai,Burglary,48,16768,Low
2020-11-16,Bengaluru,Vandalism,30,22930,Low
2020-11-16,Chennai,Burglary,18,12312,Medium
2020-11-16,Kolkata,Vandalism,49,13810,Low
2020-11-16,Chennai,Fraud,31,4477,Low
2020-11-17,Chennai,Burglary,15,29386,Low
2020-11-17,Bengaluru,Burglary,40,17306,Low
2020-11-17,Delhi,Fraud,36,20330,Medium
2020-11-18,Mumbai,Theft,8,5607,High
2020-11-19,Chennai,Theft,40,15994,Medium
2020-11-19,Bengaluru,Assault,33,29497,Low
2020-11-19,Chennai,Theft,26,7409,Low
2020-11-19,Bengaluru,Assault,1,25104,Low
2020-11-20,Kolkata,Vandalism,20,13054,Medium
2020-11-20,Kolkata,Vandalism,22,20615,High
2020-11-21,Chennai,Theft,5,14027,High
2020-11-21,Mumbai,Theft,13,14002,High
2020-11-22,Bengaluru,Assault,46,24053,Medium
2020-11-22,Bengaluru,Assault,36,11543,High
2020-11-22,Kolkata,Fraud,1,29205,High
2020-11-22,Kolkata,Theft,23,24368,Low
2020-11-23,Mumbai,Fraud,48,18187,High
2020-11-23,Chennai,Assault,22,28701,Medium
2020-11-23,Chennai,Theft,39,3465,High
2020-11-24,Delhi,Fraud,23,25434,High
2020-11-24,Kolkata,Theft,30,16542,Low
2020-11-24,Chennai,Fraud,42,20754,High
2020-11-24,Delhi,Vandalism,26,10099,High
2020-11-25,Delhi,Vandalism,1,10696,Medium
2020-11-25,Mumbai,Assault,44,22293,Low
2020-11-25,Delhi,Theft,5,1036,Medium
2020-11-26,Bengaluru,Assault,26,4721,Medium
2020-11-26,Kolkata,Vandalism,47,15997,High
2020-11-26,Chennai,Fraud,32,11796,Medium
2020-11-26,Chennai,Theft,8,3423,Medium
2020-11-26,Kolkata,Assault,14,24175,High
2020-11-26,Mumbai,Assault,9,20040,Medium
2020-11-27,Bengaluru,Burglary,37,7714,Medium
2020-11-27,Chennai,Fraud,23,4297,Medium
2020-11-28,Bengaluru,Assault,12,14805,Low
2020-11-28,Delhi,Fraud,47,24226,High
2020-11-29,Chennai,Fraud,19,16911,Medium
2020-11-29,Bengaluru,Vandalism,9,19499,Medium
2020-11-29,Chennai,Vandalism,30,3806,Low
2020-11-29,Delhi,Burglary,7,8433,Low
2020-11-30,Mumbai,Assault,14,18669,Low
2020-11-30,Bengaluru,Burglary,42,24154,Low
2020-11-30,Kolkata,Vandalism,17,15466,Medium
2020-11-30,Chennai,Burglary,47,8749,Low
2020-12-01,Kolkata,Vandalism,29,16441,Medium
